(NUM      NOMUSI      SSIS  SITU CLAST CLAST N       SMERC NUNID PROP        POT     FCAR        CGER     CCC  TCOMB/DINI  GTMIN1  GTMIN2  GTMIN3  TIF         IP          GTMINe OUTROS)
(XXXXX  XXXXXXXXXXXX  XXXX  XXX  XXXX  XXXXXXXXXXXX  XXXX  XXXX  XXXXXXXXXX  XXXXXX  XXXXXXXXXX  XXXXXXX  XXX  XXXXXXXXXX  XXXXXX  XXXXXX  XXXXXX  XXXXXXXXXX  XXXXXXXXXX  XXXXXX ......)
164008  MURICY                                                                                                                                                           
   138  NAZARIA          3   EX                                                                                                                                                0.
138001  NAZARIA                                                                                                                                                          
138002  NAZARIA                                                                                                                                                          
138003  NAZARIA                                                                                                                                                          
138004  NAZARIA                                                                                                                                                          
138005  NAZARIA                                                                                                                                                          
138006  NAZARIA                                                                                                                                                          
138007  NAZARIA                                                                                                                                                          
138008  NAZARIA                                                                                                                                                          
   167  P. PECEM I       3   EX                                                                                                                                                0.
167001  P. PECEM I                                                                                                                                                               
167002  P. PECEM I                                                                                                                                                               
   163  P. PECEM II      3   EX                                                                                                                                                0.
163001  P. PECEM II                                                                                                                                                      
   224  P. SERGIPE I     3   NE                                                                                                                                                0.
224001  P. SERGIPE I                                                                                                                                                     
224002  P. SERGIPE I                                                                                                                                                     
224003  P. SERGIPE I                                                                                                                                                     
224004  P. SERGIPE I                                                                                                                                                     
   160  PAU FERRO I      3   EX                                                                                                                                                0.
160001  PAU FERRO I                                                                                                                                                      
   098  PERNAMBU_III     3   EX                                                                                                                                                0.
098001  PERNAMBU_III                                                                                                                                                     
098002  PERNAMBU_III                                                                                                                                                     
098003  PERNAMBU_III                                                                                                                                                     
098004  PERNAMBU_III                                                                                                                                                     
   144  PETROLINA        3   EX                                                                                                                                                0.
144001  PETROLINA                                                                                                                                                        
144002  PETROLINA                                                                                                                                                        
144003  PETROLINA                                                                                                                                                        
144004  PETROLINA                                                                                                                                                        
144005  PETROLINA                                                                                                                                                        
144006  PETROLINA                                                                                                                                                        
144007  PETROLINA                                                                                                                                                        
144008  PETROLINA                                                                                                                                                        
   151  POTIGUAR         3   EX                                                                                                                                                0.
151001  POTIGUAR                                                                                                                                                         
151002  POTIGUAR                                                                                                                                                         
151003  POTIGUAR                                                                                                                                                         
151004  POTIGUAR                                                                                                                                                         
   161  POTIGUAR III     3   EX                                                                                                                                                0.
161001  POTIGUAR III                                                                                                                                                     
161002  POTIGUAR III                                                                                                                                                     
161003  POTIGUAR III                                                                                                                                                     
161004  POTIGUAR III                                                                                                                                                     
161005  POTIGUAR III                                                                                                                                                     
161006  POTIGUAR III                                                                                                                                                     
   147  PROSPERIDADE     3   NE                                                                                                                                                0.
147001  PROSPERIDADE                                                                                                                                                     
147002  PROSPERIDADE                                                                                                                                                     
147003  PROSPERIDADE                                                                                                                                                     
   170  SUAPE II         3   EX                                                                                                                                                0.
170001  SUAPE II                                                                                                                                                         
170002  SUAPE II                                                                                                                                                         
170003  SUAPE II                                                                                                                                                         
170004  SUAPE II                                                                                                                                                         
170005  SUAPE II                                                                                                                                                         
170006  SUAPE II                                                                                                                                                         
170007  SUAPE II                                                                                                                                                         
170008  SUAPE II                                                                                                                                                         
170009  SUAPE II                                                                                                                                                         
170010  SUAPE II                                                                                                                                                         
170011  SUAPE II                                                                                                                                                         
170012  SUAPE II                                                                                                                                                         
170013  SUAPE II                                                                                                                                                         
170014  SUAPE II                                                                                                                                                         
170015  SUAPE II                                                                                                                                                         
170016  SUAPE II                                                                                                                                                         
170017  SUAPE II                                                                                                                                                         
   221  SYKUE I          3   EX                                                                                                                                                0.
221001  SYKUE I                                                                                                                                                          
   043  TERMOBAHIA       3   EX                                                                                                                                                0.
043001  TERMOBAHIA                                                                                                                                                       
   152  TERMOCABO        3   EX                                                                                                                                                0.
152001  TERMOCABO                                                                                                                                                        
152002  TERMOCABO                                                                                                                                                        
152003  TERMOCABO                                                                                                                                                        
   058  TERMOCEARA       3   EX                                                                                                                                                0.
058001  TERMOCEARA                                                                                                                                                       
058002  TERMOCEARA                                                                                                                                                       
058003  TERMOCEARA                                                                                                                                                       
058004  TERMOCEARA                                                                                                                                                       
   159  TERMOMANAUS      3   EX                                                                                                                                                0.
159001  TERMOMANAUS                                                                                                                                                      
   067  TERMONE          3   EX                                                                                                                                                0.
067001  TERMONE                                                                                                                                                          
   069  TERMOPB          3   EX                                                                                                                                                0.
069001  TERMOPB                                                                                                                                                                  
069002  TERMOPB                                                                                                                                                                  
069003  TERMOPB                                                                                                                                                                  
   096  TERMOPE          3   EX                                                                                                                                             348.8
096001  TERMOPE                                                                                                                                                          
096002  TERMOPE                                                                                                                                                          
096003  TERMOPE                                                                                                                                                          
   083  VALE DO ACU      3   EX                                                                                                                                                0.
083001  VALE DO ACU                                                                                                                                                      
083002  VALE DO ACU                                                                                                                                                      
   201  APARECIDA        4   EX                                                                                                                                              150.
201001  APARECIDA                                                                                                                                                                
201002  APARECIDA                                                                                                                                                                
201003  APARECIDA                                                                                                                                                                
201004  APARECIDA                                                                                                                                                                
   203  C. ROCHA         4   EX                                                                                                                                               67.
203001  C. ROCHA                                                                                                                                                                 
203002  C. ROCHA                                                                                                                                                                 
203003  C. ROCHA                                                                                                                                                                 
203004  C. ROCHA                                                                                                                                                                 
203005  C. ROCHA                                                                                                                                                                 
   318  FLORES LT1       4   EX                                                                                                                                                0.
318001  FLORES LT1                                                                                                                                                               
318002  FLORES LT1                                                                                                                                                               
   319  FLORES LT2       4   EX                                                                                                                                                0.
319001  FLORES LT2                                                                                                                                                               
319002  FLORES LT2                                                                                                                                                               
   073  GERAMAR I        4   EX                                                                                                                                                0.
